Channel,SFD,AttEn,SVDEn,Hjorth,Participant,Condition,Dataset
TP7,1.6192264229303244,2.7929009288854396,2.252951114588158,1.8555225853411152,sub-010024,Eyes-Open,Lemon
CP3,1.631300523009764,2.89676121382846,2.243883061175933,1.5665484571794663,sub-010024,Eyes-Open,Lemon
CPz,1.6285902790088227,2.9450903301847653,2.2491081505723494,1.6602660702234529,sub-010024,Eyes-Open,Lemon
CP4,1.628102018803079,2.9075482144398883,2.228371503652612,1.6060041531790825,sub-010024,Eyes-Open,Lemon
TP8,1.6190106404883124,2.8443445527941895,2.2698991139707827,1.8099981725679064,sub-010024,Eyes-Open,Lemon
P5,1.6207758097413918,2.9195204702801183,2.217002982408585,1.634534009845406,sub-010024,Eyes-Open,Lemon
P1,1.6279058903224406,2.9787202296784407,2.199248262175784,1.5282326216827686,sub-010024,Eyes-Open,Lemon
P2,1.6295540636053354,3.0243979463348807,2.122609479505445,1.4112218343651972,sub-010024,Eyes-Open,Lemon
P6,1.6161922964476059,3.007547537183923,2.1595505350232345,1.4894294554483944,sub-010024,Eyes-Open,Lemon
PO7,1.6166951496858117,2.9156344195157238,2.225602415511128,1.6413051309485653,sub-010024,Eyes-Open,Lemon
PO3,1.6219428900758448,3.0058621079067978,2.166516051186634,1.4757644694982328,sub-010024,Eyes-Open,Lemon
POz,1.6210635491054228,3.0286277770406143,2.083019434636996,1.3207271841965933,sub-010024,Eyes-Open,Lemon
PO4,1.6267888942256015,3.029863202712554,2.076932407580378,1.3213157736004757,sub-010024,Eyes-Open,Lemon
PO8,1.6137396654518743,3.028605371764541,2.1664565014994572,1.4564880947274426,sub-010024,Eyes-Open,Lemon
Fp1,1.6364795018429998,2.8652665101293517,2.15344737653068,1.7596150178364023,sub-010026,Eyes-Closed,Lemon
Fp2,1.6381144256753313,2.813063526506895,2.1635470543458095,1.8306644482229153,sub-010026,Eyes-Closed,Lemon
F7,1.646403830614499,2.6954342962953683,2.202362802353277,1.9630173778803623,sub-010026,Eyes-Closed,Lemon
F3,1.6370209717135147,2.693564015926915,2.1847387891309507,1.9427635106614949,sub-010026,Eyes-Closed,Lemon
Fz,1.628183861381117,2.850007999281368,2.1687020250885416,1.7907616827626203,sub-010026,Eyes-Closed,Lemon
F4,1.6316008278632048,2.738370145908624,2.184243479700229,1.912894467499497,sub-010026,Eyes-Closed,Lemon
F8,1.6470220497745107,2.5235165541226787,2.240619276338785,2.0037194362727746,sub-010026,Eyes-Closed,Lemon
FC5,1.6426983858706588,2.6092202600367984,2.204270712189745,2.0078778303444476,sub-010026,Eyes-Closed,Lemon
FC1,1.6279839198121115,2.805454359439684,2.1783591220802374,1.8482846481857444,sub-010026,Eyes-Closed,Lemon
FC2,1.6250869564336325,2.826468852591838,2.187717952180858,1.827591294407064,sub-010026,Eyes-Closed,Lemon
FC6,1.6401307051297231,2.5852275219822336,2.2308739109692906,1.9628518861526023,sub-010026,Eyes-Closed,Lemon
T7,1.664931368428714,2.5221295185862784,2.2806619056592288,2.052524854597264,sub-010026,Eyes-Closed,Lemon
C3,1.6448877930576158,2.661541323679896,2.235848822838971,1.8550834615232679,sub-010026,Eyes-Closed,Lemon
Cz,1.6159357647510695,2.840882714571528,2.2098324396504356,1.816296211299804,sub-010026,Eyes-Closed,Lemon
C4,1.6436455429838444,2.685277495509574,2.2474287187438877,1.7410493950004682,sub-010026,Eyes-Closed,Lemon
T8,1.6600919739071573,2.3999355571947505,2.2928479332855476,1.9566552417572973,sub-010026,Eyes-Closed,Lemon
CP5,1.6477866457505783,2.6827528736382793,2.274106037182375,1.7342449543694676,sub-010026,Eyes-Closed,Lemon
CP1,1.6412274226353496,2.7276989905769966,2.2638656759898983,1.6601324177790067,sub-010026,Eyes-Closed,Lemon
CP2,1.6436572046646987,2.750656467412066,2.2652873745529174,1.6904281684671951,sub-010026,Eyes-Closed,Lemon
CP6,1.6506356653486622,2.7653274590878496,2.240451156336266,1.7170202071017435,sub-010026,Eyes-Closed,Lemon
AFz,1.6288641444618988,2.845105282764247,2.158456978025546,1.7916701616853423,sub-010026,Eyes-Closed,Lemon
P7,1.629328574968795,2.8786261452013653,2.202349909537825,1.7532422207815002,sub-010026,Eyes-Closed,Lemon
P3,1.6412420638458354,2.7908961292344765,2.240228659505922,1.603985783064524,sub-010026,Eyes-Closed,Lemon
Pz,1.6314122687238002,2.896326028551174,2.1914079705666007,1.6704328258011867,sub-010026,Eyes-Closed,Lemon
P4,1.6454074391430602,2.866270057141146,2.1908760285985736,1.69651701531134,sub-010026,Eyes-Closed,Lemon
P8,1.6406467711234112,2.8784338509676557,2.1666643848714955,1.7615590122959182,sub-010026,Eyes-Closed,Lemon
PO9,1.6222458562258937,2.9196110759833225,2.1910336515600837,1.6974265891822575,sub-010026,Eyes-Closed,Lemon
O1,1.625501864681998,3.0063391316147743,2.1152057450989776,1.5285075727595403,sub-010026,Eyes-Closed,Lemon
Oz,1.6379485490517034,2.7742441255165864,2.157390961658244,1.886176962139363,sub-010026,Eyes-Closed,Lemon
O2,1.6523615969991092,2.671078569106615,2.1624574216692922,1.968511223878425,sub-010026,Eyes-Closed,Lemon
PO10,1.6506452159853744,2.475889030977069,2.2123361084508177,2.0750661307425613,sub-010026,Eyes-Closed,Lemon
AF7,1.6392638397535984,2.822002721598131,2.1655998192318227,1.8180607759069523,sub-010026,Eyes-Closed,Lemon
AF3,1.6312882218012699,2.7872315843288504,2.166619541718203,1.8515424425455973,sub-010026,Eyes-Closed,Lemon
AF4,1.630896279334045,2.750592119073432,2.17167805978199,1.88413977667462,sub-010026,Eyes-Closed,Lemon
AF8,1.6385888660539432,2.753868331347206,2.1907125128140805,1.8907031429106291,sub-010026,Eyes-Closed,Lemon
F5,1.6418203806196205,2.6794576134159103,2.1888928701873973,1.9627980042050082,sub-010026,Eyes-Closed,Lemon
F1,1.6295161026975564,2.839763934799361,2.168734317756548,1.8048663478353622,sub-010026,Eyes-Closed,Lemon
F2,1.6281228527217915,2.806349075936383,2.1764989413729054,1.844687098167599,sub-010026,Eyes-Closed,Lemon
F6,1.637133720870978,2.6384686585168424,2.218865070895076,2.033037055409375,sub-010026,Eyes-Closed,Lemon
FT7,1.6457253095587223,2.6351622450064722,2.226658120556424,1.994976473829183,sub-010026,Eyes-Closed,Lemon
FC3,1.6390467028298235,2.6773046846645663,2.18344989719383,1.9646468075602173,sub-010026,Eyes-Closed,Lemon
FC4,1.6311365100195718,2.756122190837235,2.192024246332128,1.8677452058419777,sub-010026,Eyes-Closed,Lemon
FT8,1.6550342604393928,2.3892197016430003,2.2914365080045584,1.9698877114625921,sub-010026,Eyes-Closed,Lemon
C5,1.655176546505086,2.6266501102034403,2.250137379576259,1.9303152720735712,sub-010026,Eyes-Closed,Lemon
C1,1.6241922187489726,2.8024815947156254,2.2083739812774197,1.8218025972353111,sub-010026,Eyes-Closed,Lemon
C2,1.626765338788557,2.806575377896949,2.22910858954768,1.7803213817275259,sub-010026,Eyes-Closed,Lemon
C6,1.6519810547890157,2.53890640779539,2.2762552706375727,1.8116134804274198,sub-010026,Eyes-Closed,Lemon
TP7,1.6478424787913206,2.673147151867711,2.2625282224816243,1.9553525251550807,sub-010026,Eyes-Closed,Lemon
CP3,1.6505531517304608,2.6184630097883974,2.277017859896434,1.6598220171792826,sub-010026,Eyes-Closed,Lemon
CPz,1.6339752201378146,2.8142163775766225,2.2440509415072234,1.726348925475134,sub-010026,Eyes-Closed,Lemon
CP4,1.6501987477680964,2.708069726975504,2.2562787418794974,1.6478149731149896,sub-010026,Eyes-Closed,Lemon
TP8,1.643740308648679,2.8288922683851956,2.228069850074562,1.8380424218804585,sub-010026,Eyes-Closed,Lemon
P5,1.6341833858140065,2.854877993787288,2.220950607167946,1.6678860709336092,sub-010026,Eyes-Closed,Lemon
P1,1.6411848005029992,2.790937956191356,2.2399607532811294,1.603975957043953,sub-010026,Eyes-Closed,Lemon
P2,1.6313961397652879,2.895955602471924,2.191213327129069,1.6700430928296344,sub-010026,Eyes-Closed,Lemon
P6,1.6466661052047247,2.872452334739766,2.1534792950868824,1.7495401461732916,sub-010026,Eyes-Closed,Lemon
PO7,1.622538886628672,2.991605190713769,2.13464604125647,1.5600628929029905,sub-010026,Eyes-Closed,Lemon
PO3,1.6224633734352003,2.9464407569210556,2.156485364469982,1.5998432622001597,sub-010026,Eyes-Closed,Lemon
POz,1.6243148493731745,2.926884809120777,2.1552596471185756,1.65715677141298,sub-010026,Eyes-Closed,Lemon
PO4,1.64490388808391,2.9017296531697623,2.137033432281578,1.728757278015368,sub-010026,Eyes-Closed,Lemon
PO8,1.6524722349959384,2.6717060603687273,2.1626086235024395,1.9678663659749422,sub-010026,Eyes-Closed,Lemon
Fp1,1.6643319000488848,2.190507960828551,2.2819837004926846,1.9500190610696613,sub-010026,Eyes-Open,Lemon
Fp2,1.6543705921504386,2.3115398358218,2.287734672423847,1.979254609727853,sub-010026,Eyes-Open,Lemon
F7,1.6613160811640229,2.2618244030955448,2.2911857414124075,1.973290105253062,sub-010026,Eyes-Open,Lemon
F3,1.653739890468854,2.274554838747172,2.2867985371692026,1.9895189596629428,sub-010026,Eyes-Open,Lemon
Fz,1.64206274880175,2.49091950164446,2.275460209338163,2.094210932472832,sub-010026,Eyes-Open,Lemon
F4,1.662136944335507,2.3279439215461295,2.2890570983716447,2.028713034402156,sub-010026,Eyes-Open,Lemon
F8,1.6641359979499533,2.1470728221104323,2.2972828235669622,1.8977648996976748,sub-010026,Eyes-Open,Lemon
FC5,1.6686269692434912,2.1504990653823417,2.3004932501783872,1.8748260233699854,sub-010026,Eyes-Open,Lemon
FC1,1.6526539002981422,2.3846549975971727,2.2798842253322564,2.1204184766266483,sub-010026,Eyes-Open,Lemon
FC2,1.6470351633470448,2.43353065283047,2.2817610340871424,2.1188498533043414,sub-010026,Eyes-Open,Lemon
FC6,1.6736145923802637,2.1526387991144222,2.309926888891393,1.7776536664666611,sub-010026,Eyes-Open,Lemon
T7,1.657964477930945,2.242590587079096,2.3021849696911305,1.995202473002125,sub-010026,Eyes-Open,Lemon
C3,1.6739985351568878,2.2875925382986537,2.3092545491930823,1.7999853959775463,sub-010026,Eyes-Open,Lemon
Cz,1.632866684944068,2.4989741672840813,2.278602642416679,2.121757446400842,sub-010026,Eyes-Open,Lemon
C4,1.6547369474550249,2.4114822064543966,2.2979799618418015,1.7734789067497505,sub-010026,Eyes-Open,Lemon
T8,1.6665120908215707,2.272408064373918,2.302328052154371,1.874623707787314,sub-010026,Eyes-Open,Lemon
CP5,1.6421730289056304,2.561866249013131,2.280491132486012,1.8523985034045076,sub-010026,Eyes-Open,Lemon
CP1,1.645480408440151,2.5189931209786915,2.3097185484017575,1.8079886739209323,sub-010026,Eyes-Open,Lemon
CP2,1.6439282565765057,2.571123135322862,2.2973740661745468,1.82121559599616,sub-010026,Eyes-Open,Lemon
CP6,1.6551066842971212,2.609552216834437,2.264982281548949,1.7978968439897713,sub-010026,Eyes-Open,Lemon
AFz,1.647614604171583,2.4033336929853495,2.278593882863177,2.037046356083671,sub-010026,Eyes-Open,Lemon
P7,1.6344805320524656,2.642419279920739,2.2622183899812525,1.961059320972852,sub-010026,Eyes-Open,Lemon
P3,1.639095762856074,2.6238699178504676,2.2898672203885475,1.7694197804281364,sub-010026,Eyes-Open,Lemon
Pz,1.6217649316047953,2.6317958255735903,2.2917147025153026,1.9210247444343804,sub-010026,Eyes-Open,Lemon
P4,1.6365206905439398,2.559081753842576,2.2830453832807156,1.879610821502411,sub-010026,Eyes-Open,Lemon
P8,1.6455843100171408,2.4820368527337653,2.2617407789073547,2.10247256883966,sub-010026,Eyes-Open,Lemon
PO9,1.6346101709652348,2.543729014063978,2.290696550211816,2.1131621318225564,sub-010026,Eyes-Open,Lemon
O1,1.6270040446342708,2.6292538442710445,2.2899044349860285,2.0098243748553872,sub-010026,Eyes-Open,Lemon
Oz,1.634088790643479,2.366065157305576,2.296577613500333,2.145972573698911,sub-010026,Eyes-Open,Lemon
O2,1.656760954634506,2.181899271426019,2.3024749922567613,1.9518428340782192,sub-010026,Eyes-Open,Lemon
PO10,1.6579916521686946,2.2853108823692843,2.2879669177267994,2.075260680176,sub-010026,Eyes-Open,Lemon
AF7,1.6574827600246378,2.264621705763272,2.2903423817808317,1.9246718017957714,sub-010026,Eyes-Open,Lemon
AF3,1.6528418037283434,2.323019505728406,2.2806133678473532,2.0087933571522005,sub-010026,Eyes-Open,Lemon
AF4,1.65993930201155,2.2834688396866163,2.283811055318594,1.9555065788578265,sub-010026,Eyes-Open,Lemon
AF8,1.6545068016509572,2.350257791134533,2.2904364529734855,2.0446723807487004,sub-010026,Eyes-Open,Lemon
F5,1.673241153832155,2.0867550680056133,2.294420460283354,1.70888810804373,sub-010026,Eyes-Open,Lemon
F1,1.6428041165144602,2.468417151237481,2.275794443122855,2.0914547681958533,sub-010026,Eyes-Open,Lemon
F2,1.650044857082641,2.4354875550123527,2.279510122212252,2.0863143998738547,sub-010026,Eyes-Open,Lemon
F6,1.6627441220841317,2.298071580752554,2.292566459465105,1.9904777659917017,sub-010026,Eyes-Open,Lemon
FT7,1.662078326743655,2.0661703966392504,2.302794603648937,1.7631430776770523,sub-010026,Eyes-Open,Lemon
FC3,1.669807883069465,2.1700193356119457,2.303023351161026,1.8434914878151616,sub-010026,Eyes-Open,Lemon
FC4,1.6618401332839712,2.263731752872463,2.3044713037582776,1.9116996465100435,sub-010026,Eyes-Open,Lemon
FT8,1.6559193958381324,2.3219626429744458,2.3007120062182276,2.007321936570913,sub-010026,Eyes-Open,Lemon
C5,1.6582900154921387,2.2429087554522082,2.3057289640697287,1.9454998751658918,sub-010026,Eyes-Open,Lemon
C1,1.6555962145375496,2.4426194238867853,2.2904658825751145,2.0407832707961973,sub-010026,Eyes-Open,Lemon
C2,1.6423439773381356,2.4673989629357984,2.29946491797479,1.9633705633258498,sub-010026,Eyes-Open,Lemon
C6,1.659205117108106,2.43177970114472,2.295845027770632,1.8415355652564482,sub-010026,Eyes-Open,Lemon
TP7,1.6411503891439398,2.491339797512945,2.2906290588136815,2.0215887824354852,sub-010026,Eyes-Open,Lemon
CP3,1.6473019516946805,2.5160527039026364,2.297347268816663,1.7486723879365784,sub-010026,Eyes-Open,Lemon
CPz,1.634127088582931,2.5818619724548717,2.290477596744504,1.9233801437448783,sub-010026,Eyes-Open,Lemon
CP4,1.6495454485370167,2.575984126478145,2.278340762821635,1.742953143183827,sub-010026,Eyes-Open,Lemon
TP8,1.6523460266839014,2.605184541233737,2.2576145325419654,2.034082405987545,sub-010026,Eyes-Open,Lemon
P5,1.6373539108854795,2.6558258434433126,2.2616657313214907,1.8587217519280894,sub-010026,Eyes-Open,Lemon
P1,1.6389816058804327,2.623836231272531,2.289730014031955,1.769346657211697,sub-010026,Eyes-Open,Lemon
P2,1.6216861694229803,2.63262796534595,2.291670244299822,1.920195721391423,sub-010026,Eyes-Open,Lemon
P6,1.646365254640494,2.4092880350221204,2.2821216545785754,2.0109723894310747,sub-010026,Eyes-Open,Lemon
PO7,1.627523386737817,2.6767252319858543,2.2684834996920213,1.9279774128955083,sub-010026,Eyes-Open,Lemon
PO3,1.6264842974615155,2.6548678800421386,2.2877308219806203,1.8872537449632028,sub-010026,Eyes-Open,Lemon
POz,1.6186837156030593,2.5958783373750105,2.297867114454226,1.9766484587163764,sub-010026,Eyes-Open,Lemon
PO4,1.6293788573027375,2.4799928479436697,2.2951437847497633,2.0991602325884284,sub-010026,Eyes-Open,Lemon
PO8,1.656730849541236,2.1824521011437934,2.302427406307696,1.9516762888876393,sub-010026,Eyes-Open,Lemon
Fp1,1.6445192473081658,2.690012140738408,2.2706629491608408,2.1913482928080374,sub-010027,Eyes-Closed,Lemon
Fp2,1.6407951620547045,2.633354315156544,2.2674103422140877,2.270671787005091,sub-010027,Eyes-Closed,Lemon
F7,1.6357336416351997,2.5704097863130673,2.27676347099421,2.2920831231535654,sub-010027,Eyes-Closed,Lemon
F3,1.6381135475263053,2.820214115615573,2.2628107575684595,2.088299698664,sub-010027,Eyes-Closed,Lemon
Fz,1.6340988656227753,2.8522216999115937,2.2531734604444553,2.1157570671696835,sub-010027,Eyes-Closed,Lemon
F4,1.6389388272253604,2.7171756776406557,2.264992355342612,2.180622445298164,sub-010027,Eyes-Closed,Lemon
F8,1.6555236244013898,2.3771884144464916,2.2682511431413244,2.411560748040741,sub-010027,Eyes-Closed,Lemon
FC5,1.6341141522430511,2.709179204541105,2.2791200218304843,2.1078852534402452,sub-010027,Eyes-Closed,Lemon
FC1,1.635482086241987,2.8822914991044652,2.2501699404665305,2.1124530743246765,sub-010027,Eyes-Closed,Lemon
FC2,1.6320403377671413,2.8080232855336433,2.251390678124289,2.1406591632462737,sub-010027,Eyes-Closed,Lemon
FC6,1.6372214871320767,2.567383414344949,2.2701699895362575,2.333625385991463,sub-010027,Eyes-Closed,Lemon
T7,1.6324300906947262,2.6632196486484707,2.2701424572267053,2.2764724913696632,sub-010027,Eyes-Closed,Lemon
C3,1.6323538059065217,2.7683458990080156,2.2722033537440613,2.1068117668434327,sub-010027,Eyes-Closed,Lemon
Cz,1.6348139419140222,2.8814401719597136,2.235001558755221,2.1921488557292266,sub-010027,Eyes-Closed,Lemon
C4,1.643449433739601,2.5689645433950936,2.292389178852832,2.1079421715890776,sub-010027,Eyes-Closed,Lemon
T8,1.636585124051523,2.6221015360167725,2.269965136246862,2.334299003180466,sub-010027,Eyes-Closed,Lemon
CP5,1.6428378834746113,2.6238694111663206,2.2883443351377206,2.151203289687521,sub-010027,Eyes-Closed,Lemon
CP1,1.637477578462935,2.8377314496134534,2.2485760895487275,2.1727677955303184,sub-010027,Eyes-Closed,Lemon
CP2,1.645188039017106,2.786687610278056,2.2689159233885285,2.0545856013918478,sub-010027,Eyes-Closed,Lemon
CP6,1.6418767133577168,2.6078066861169598,2.3022745215321336,2.0572311904955476,sub-010027,Eyes-Closed,Lemon
AFz,1.6340969677272252,2.788245389338248,2.260062379421926,2.1588282527991183,sub-010027,Eyes-Closed,Lemon
P7,1.6384509070494193,2.9766372565806902,2.2002331992834883,1.8954655914744682,sub-010027,Eyes-Closed,Lemon
P3,1.6342748272882677,2.713163035186676,2.2861208044127825,2.115157238253472,sub-010027,Eyes-Closed,Lemon
Pz,1.638886063318406,2.833139996775747,2.2650420728989396,2.0519442655819606,sub-010027,Eyes-Closed,Lemon
P4,1.6381958851138807,2.7454828647819802,2.2984614182823875,1.9389674561666639,sub-010027,Eyes-Closed,Lemon
P8,1.6275760388748235,3.001072282460867,2.2076095427846143,1.7548399749805899,sub-010027,Eyes-Closed,Lemon
PO9,1.6281172418509209,3.0812844003041215,2.1168180551402,1.6288556400770982,sub-010027,Eyes-Closed,Lemon
O1,1.6326166601438032,2.980549232484168,2.2123780203232077,1.720720114716228,sub-010027,Eyes-Closed,Lemon
Oz,1.6265099034459303,2.9765782846357176,2.246733191695368,1.813132696043873,sub-010027,Eyes-Closed,Lemon
O2,1.62629584311696,3.0127749931826253,2.207375766490338,1.6750030690741848,sub-010027,Eyes-Closed,Lemon
PO10,1.6257887360578602,2.9965074123284867,2.192035502673871,1.7064043603610304,sub-010027,Eyes-Closed,Lemon
AF7,1.6377926565838985,2.6305311025608575,2.2739586237372653,2.214339182699138,sub-010027,Eyes-Closed,Lemon
AF3,1.6401738400744161,2.76004023353517,2.263568823156183,2.1531465956943134,sub-010027,Eyes-Closed,Lemon
AF4,1.6367754824535687,2.7252263500022385,2.263478744005098,2.191809823139479,sub-010027,Eyes-Closed,Lemon
AF8,1.6470816454118318,2.4818278601558403,2.269195150379578,2.3853934267597454,sub-010027,Eyes-Closed,Lemon
F5,1.6404103421350913,2.6843839067684874,2.271356976304979,2.1963918608428483,sub-010027,Eyes-Closed,Lemon
F1,1.6340199967451037,2.862499794427311,2.2539817343965765,2.1011382566168963,sub-010027,Eyes-Closed,Lemon
F2,1.6352491777496052,2.8152014947837816,2.256554299914021,2.122149025877286,sub-010027,Eyes-Closed,Lemon
F6,1.648278375806059,2.5236392552945794,2.271898116425149,2.3210134612157423,sub-010027,Eyes-Closed,Lemon
FT7,1.634380697988882,2.647301406687125,2.273186360301418,2.301045504721124,sub-010027,Eyes-Closed,Lemon
FC3,1.6356220555301835,2.8063900545382374,2.264367924803718,2.096283704078085,sub-010027,Eyes-Closed,Lemon
FC4,1.6331245573062154,2.685336717295859,2.264802832548083,2.178321339074485,sub-010027,Eyes-Closed,Lemon
FT8,1.6444507980300158,2.492391861851787,2.2633297355594726,2.463450585603488,sub-010027,Eyes-Closed,Lemon
C5,1.6409094741760455,2.685091611592931,2.2863562127119548,2.135140012656994,sub-010027,Eyes-Closed,Lemon
C1,1.6351964664593157,2.8687195089163904,2.2420936223812413,2.1904719279426113,sub-010027,Eyes-Closed,Lemon
C2,1.635740983234025,2.8173918979053245,2.2420864423747755,2.149659442781877,sub-010027,Eyes-Closed,Lemon
C6,1.6437715197038125,2.545027130990557,2.2900854625564264,2.229037232571352,sub-010027,Eyes-Closed,Lemon
TP7,1.6356093587207958,2.813648295892987,2.2495007894321724,2.1211311644261053,sub-010027,Eyes-Closed,Lemon
CP3,1.637143199139646,2.7089008894696365,2.279868546026731,2.158237416262297,sub-010027,Eyes-Closed,Lemon
CPz,1.6377098669721315,2.850481696686589,2.247771976802547,2.1402349780883276,sub-010027,Eyes-Closed,Lemon
CP4,1.6369562118907333,2.6585002754311553,2.302315321175555,1.9778515357720798,sub-010027,Eyes-Closed,Lemon
TP8,1.6390530593594228,2.6685001407959423,2.2642527234394025,2.165165794509521,sub-010027,Eyes-Closed,Lemon
P5,1.6395494753570494,2.736153407734355,2.2828855191019524,2.0609135322743932,sub-010027,Eyes-Closed,Lemon
P1,1.6384285409780732,2.807296424334635,2.267270042022845,2.1026816769369336,sub-010027,Eyes-Closed,Lemon
P2,1.6426967987750145,2.7956712892342854,2.2843387890642632,1.997731000691099,sub-010027,Eyes-Closed,Lemon
P6,1.6302122563159274,2.852264901165398,2.2675712593219215,1.8851203150511309,sub-010027,Eyes-Closed,Lemon
PO7,1.6341305242374036,3.013744393969619,2.18759261049247,1.7636373885324836,sub-010027,Eyes-Closed,Lemon
PO3,1.6338155903042693,2.8002718781444425,2.2782949438009297,1.969949700768152,sub-010027,Eyes-Closed,Lemon
POz,1.6363989900487537,2.833421301644978,2.2780788718062923,1.9633715548129373,sub-010027,Eyes-Closed,Lemon
PO4,1.6256614500579762,2.8909741807092106,2.271131661381283,1.8696559384807847,sub-010027,Eyes-Closed,Lemon
PO8,1.6222846030118894,3.035396522042676,2.1937259883570257,1.642678364822619,sub-010027,Eyes-Closed,Lemon
Fp1,1.6443212935065492,2.4186470896953014,2.2691675263694138,2.3816225052031896,sub-010027,Eyes-Open,Lemon
Fp2,1.642508901608646,2.3960097740725415,2.270103440753529,2.379645673835248,sub-010027,Eyes-Open,Lemon
F7,1.647865248793261,2.286821001922853,2.262431922874323,2.379289289482234,sub-010027,Eyes-Open,Lemon
F3,1.639412514945652,2.5524023014693067,2.2642155778243676,2.370943875946597,sub-010027,Eyes-Open,Lemon
Fz,1.6304067985008595,2.6388883837835793,2.2535619425728637,2.395346250634174,sub-010027,Eyes-Open,Lemon
F4,1.6404028191829347,2.4954944154109198,2.2677158193627154,2.337867798462936,sub-010027,Eyes-Open,Lemon
F8,1.6628038231820002,2.127816590322853,2.2675805982217865,2.1823676944614685,sub-010027,Eyes-Open,Lemon
FC5,1.6435463274735733,2.462807053605127,2.2703689476092386,2.3530047057173666,sub-010027,Eyes-Open,Lemon
FC1,1.6301335838162256,2.6598659113420804,2.2468415484227586,2.416554244163736,sub-010027,Eyes-Open,Lemon
FC2,1.6324496908325057,2.6133686067004747,2.251089473997914,2.38303479913649,sub-010027,Eyes-Open,Lemon
FC6,1.6554077188948972,2.1942211847005253,2.2684802956630814,2.267056248502842,sub-010027,Eyes-Open,Lemon
T7,1.6314121021476529,2.470189807994263,2.25582606520541,2.495584450795388,sub-010027,Eyes-Open,Lemon
C3,1.6335544918017637,2.5388757478016144,2.2679333483376474,2.3481552224042224,sub-010027,Eyes-Open,Lemon
Cz,1.6251068569178826,2.6664684735723228,2.2180186951566703,2.614430877854549,sub-010027,Eyes-Open,Lemon
C4,1.6400169972461898,2.520476457670971,2.2917136539914966,2.1816876582916898,sub-010027,Eyes-Open,Lemon
T8,1.6335400586912976,2.3383661962181392,2.25551625613879,2.482479627276967,sub-010027,Eyes-Open,Lemon
CP5,1.6547541513995285,2.4636606822108953,2.2750358703742224,2.3149794328192357,sub-010027,Eyes-Open,Lemon
CP1,1.6242511979256316,2.5861615607585398,2.2292257632022716,2.645460188263826,sub-010027,Eyes-Open,Lemon
CP2,1.632156797383026,2.6410308661594746,2.2767319506174424,2.2869622307299435,sub-010027,Eyes-Open,Lemon
CP6,1.6390113863962998,2.5482074489303885,2.301817491883186,2.098422872858986,sub-010027,Eyes-Open,Lemon
AFz,1.6318858082526617,2.5632769401113853,2.2605117201534033,2.4119225816837124,sub-010027,Eyes-Open,Lemon
P7,1.6307133791362505,2.6115561359469384,2.2613628631766947,2.2988498013793004,sub-010027,Eyes-Open,Lemon
P3,1.6270484853139886,2.504665829744747,2.266774035475293,2.396366737306915,sub-010027,Eyes-Open,Lemon
Pz,1.6158070661084236,2.616813988218092,2.2609842213054203,2.438116895508888,sub-010027,Eyes-Open,Lemon
P4,1.6240624446345602,2.673628393044023,2.2991102150358897,2.032726290398829,sub-010027,Eyes-Open,Lemon
P8,1.611088035646193,2.64481411961775,2.2701580986548713,2.210214735289039,sub-010027,Eyes-Open,Lemon
PO9,1.6121150126537573,2.6234470098747202,2.22773497869732,2.299022576752461,sub-010027,Eyes-Open,Lemon
O1,1.613094613999441,2.6068879831982716,2.275302845414002,2.2651575956310506,sub-010027,Eyes-Open,Lemon
Oz,1.6102931486359742,2.6341291698949654,2.2786284107784165,2.2745323258715016,sub-010027,Eyes-Open,Lemon
O2,1.6000838905741248,2.69279305059374,2.2732352706823735,2.1809211493404077,sub-010027,Eyes-Open,Lemon
PO10,1.6112426162840576,2.546211800232231,2.2514415235859686,2.318242064542026,sub-010027,Eyes-Open,Lemon
AF7,1.64520920538282,2.313723097537414,2.2691360430989675,2.315534296177702,sub-010027,Eyes-Open,Lemon
AF3,1.6341732442718016,2.53463855602487,2.2636257291624102,2.3974403253286702,sub-010027,Eyes-Open,Lemon
AF4,1.6358694935838556,2.5022778151915097,2.268254384845241,2.3664491697112977,sub-010027,Eyes-Open,Lemon
AF8,1.6561568428410265,2.2362696456694646,2.2704344667095384,2.271510357210931,sub-010027,Eyes-Open,Lemon
F5,1.6478426384997866,2.410412484949099,2.2688998506649267,2.361559173674876,sub-010027,Eyes-Open,Lemon
F1,1.6320917982300487,2.6443716559112955,2.253688255844316,2.3937515797782822,sub-010027,Eyes-Open,Lemon
F2,1.6319979734449337,2.6097469992204205,2.258793916923675,2.3567920380115295,sub-010027,Eyes-Open,Lemon
F6,1.650369611825055,2.271175937305934,2.275746641372632,2.2372543928331945,sub-010027,Eyes-Open,Lemon
FT7,1.6373392628541978,2.464911826254892,2.252390701708265,2.519889171800619,sub-010027,Eyes-Open,Lemon
FC3,1.6351495895848343,2.5634906416894827,2.2613935765377855,2.362154791624496,sub-010027,Eyes-Open,Lemon
FC4,1.6397521994806863,2.462969202695131,2.262292210485441,2.347124122479213,sub-010027,Eyes-Open,Lemon
FT8,1.650037173848946,2.187604817252821,2.2532883675224484,2.3547120894828932,sub-010027,Eyes-Open,Lemon
C5,1.6457939177803946,2.4727939926839184,2.2750383736607276,2.3296058326997477,sub-010027,Eyes-Open,Lemon
C1,1.6244619866632202,2.640205624478613,2.2252979955144,2.5983167210772713,sub-010027,Eyes-Open,Lemon
