hEOG,vEOG
-0.007976675585754697,-0.004769482584662759
-0.007956617576325141,-0.0047631751117852795
-0.008057534484214882,-0.00480826865662303
-0.008057251362025558,-0.004812827322552963
-0.00796494113576979,-0.004778456402334557
-0.007954322755360097,-0.004751162084965011
-0.00804966107921142,-0.004818404559597908
-0.008060463961739973,-0.0048210255616826115
-0.007970734361884231,-0.0047711615400304564
-0.007953655152535764,-0.004768352101299971
-0.008043891018664326,-0.004805212070673077
-0.008067535458879631,-0.004823075606104821
-0.007977504005969758,-0.004778649102974818
-0.007948973391480478,-0.004760547239880045
-0.008046734887438093,-0.004813846967234091
-0.008062182279461408,-0.004819916300699781
-0.007967410524585801,-0.00477725789241226
-0.007959775822568573,-0.00476611213328013
-0.008055146702548852,-0.004812572651978478
-0.008067751414339309,-0.00482798314368675
-0.007975559410461564,-0.004782249789665507
-0.007958133312980255,-0.0047662745517760945
-0.008050749241353848,-0.004810529358979229
-0.008074954042867689,-0.004821660449167643
-0.007987795983229113,-0.004775146346912322
-0.007967282802729918,-0.00476827727637898
-0.008084119281460422,-0.0048071915122610605
-0.008086024207066425,-0.004815780248991967
-0.007992709023519222,-0.004770939155899285
-0.00803185077690657,-0.004751235005343894
-0.008115840203559987,-0.004797572948330563
-0.008124534618041468,-0.004798091715886805
-0.008134117238189274,-0.004715530082341086
-0.008134017075754901,-0.004751152160110762
-0.008183651837861055,-0.004821404861262509
-0.0083198384568718,-0.0048184423972942435
-0.008235149804761907,-0.0047838607947778495
-0.008260418701884108,-0.00480540007970155
-0.008426290038189968,-0.004869133857823286
-0.00849106984763379,-0.004878985184900466
-0.008468964733135777,-0.004850157371829545
-0.00844645988606416,-0.00485875192898047
-0.008566704845465055,-0.0049207094671498705
-0.008621806853893339,-0.004947518571034477
-0.00855852077857817,-0.00493000030339827
-0.008575445372235231,-0.0049517685831932294
-0.008660096045585413,-0.005012056624046826
-0.0086664897350814,-0.005043671881542062
-0.008578316721155574,-0.0050167049042384995
-0.00855437572071225,-0.005013712702185661
-0.008647597050500852,-0.0050953586547272355
-0.008658494266314406,-0.005118276836547485
-0.008561099909227108,-0.0050805770665484475
-0.008530018701580197,-0.0051038283393852555
-0.008600550400518554,-0.005159576153597691
-0.008573691242499971,-0.0051871830973101996
-0.008459436029648137,-0.005174545189518764
-0.008412592700524014,-0.005178001820138295
-0.008458335585603568,-0.00524777707822377
-0.008427932963702174,-0.005244768129708645
-0.00830434935082277,-0.005217324110110336
-0.00826341237881249,-0.005216373533674401
-0.008320664647560896,-0.00526124280903346
-0.008313642234712048,-0.005287768982921577
-0.008170913378928151,-0.005235605415945487
-0.00815190569289404,-0.005234925239156855
-0.008214534317440833,-0.005261075537521529
-0.008215804718238276,-0.00527401965816477
-0.008105568070249175,-0.005226989295747113
-0.008071806566174358,-0.005230034810974955
-0.00815380958470211,-0.0052763313082051675
-0.008139821145732378,-0.005275625608781628
-0.008049458638164695,-0.005231645630760353
-0.008032615758684592,-0.005216790427364011
-0.008112182483674058,-0.005267994620646935
-0.008115858763876651,-0.005286251547865603
-0.008023855531147409,-0.00523721364110469
-0.007992544677611067,-0.005228087277341358
-0.008084788559086743,-0.005282467967419169
-0.008084798012056065,-0.005278722296356533
-0.007986352990494175,-0.005224554941779855
-0.007962979869522793,-0.005234788402196768
-0.008050484456250279,-0.0052618384519582265
-0.008056886780489004,-0.005271053256997726
-0.00796836364588591,-0.005231674422138386
-0.007937727370607921,-0.00521450125326318
-0.008039352638359892,-0.0052671226901745815
-0.008049867403734588,-0.005279488301334782
-0.007956596865762075,-0.005237236264505342
-0.007927570614842007,-0.005226524383732564
-0.008023013068047716,-0.005280909195404948
-0.008019864559736689,-0.005278843401461846
-0.007940818623338676,-0.0052328515503948176
-0.00792338042787613,-0.00523565517835553
-0.00799844904044794,-0.005274620272426782
-0.008030423081641303,-0.005280492905975532
-0.007932218253567639,-0.0052441775937399895
-0.00791406397389531,-0.005227116892504807
-0.008001363024567441,-0.005272704268636572
-0.008022135534770948,-0.00527938011739983
-0.007926026015898773,-0.005237995673407819
-0.007916993562598467,-0.0052316210636673965
-0.00799251058430685,-0.005278867615892627
-0.00802088634834838,-0.005278860842608288
-0.007922352314674844,-0.0052435449960830886
-0.007910139940779583,-0.005272726642983985
-0.007990928438456158,-0.005263874158256507
-0.007997146373089764,-0.005248244598286509
-0.007892040502812534,-0.005217294009741761
-0.007856190133794372,-0.0051920598011375016
-0.007933270839734522,-0.0052237543707290635
-0.00793627497136994,-0.005222556126094641
-0.007817133607566843,-0.005184783378400799
-0.007802639924179442,-0.005168850324582746
-0.007878210189645515,-0.005204304840912594
-0.00788387512540468,-0.005191978551465195
-0.007799069542916838,-0.005163733258975179
-0.007772018701155434,-0.005170791307572808
-0.007870631624872147,-0.005201157334161522
-0.007885076782017148,-0.005200388511178916
-0.007796557223877917,-0.005170763646476092
-0.007776288539650145,-0.005164894058421355
-0.007862088690214734,-0.005201794653573809
-0.007882111681727552,-0.00521224285712037
-0.007776517354468184,-0.005162584082295733
-0.007771318454711539,-0.005161873161671827
-0.007871625756511746,-0.005218881039067708
-0.00788060490008052,-0.00521168918380376
-0.007797253648734484,-0.0051673971823212915
-0.007771181073347755,-0.005153836138433717
-0.007869338689052093,-0.005191385069019225
-0.007887461916163692,-0.005195723758160572
-0.007785534109750008,-0.0051678401977970885
-0.007776395879634643,-0.005155326689930492
-0.007878533388937441,-0.0051914264128274145
-0.00787568183471158,-0.005190894900968136
-0.007789704569859148,-0.0051685186179656565
-0.0077892341009097674,-0.005170176578107123
-0.007865323160959063,-0.005210213860122539
-0.007874117667373686,-0.005209867950055028
-0.007787405187874481,-0.00516344410443327
-0.0077836252231558625,-0.005160825243648517
-0.007863430237513565,-0.005202913967169307
-0.007874022909017918,-0.005215308949730122
-0.007782410917586236,-0.005153568045325951
-0.007765907724921354,-0.00514412811307503
-0.007862139814654454,-0.00521060320505864
-0.00787848605473471,-0.005214576256388469
-0.007772459420507997,-0.005182757245157961
-0.007765056861860082,-0.00516786725850462
-0.007854594626793948,-0.005190158642523534
-0.00786336872453323,-0.00520473289531217
-0.007774760471758673,-0.005174857358611163
-0.007765150544509253,-0.00515250659532237
-0.007848451927108991,-0.005195814461352719
-0.007867963080319175,-0.005214048463165917
-0.007777433359129709,-0.005170093862662124
-0.007772918447727756,-0.005142927052598414
-0.007858402058667457,-0.0052026100275339
-0.007873731828349625,-0.0052108390550713755
-0.007771110489465196,-0.005170700733208259
-0.007754279694597196,-0.005154139284720152
-0.007858682079634992,-0.005184088445053381
-0.007865257190244926,-0.0051917410735062754
-0.007775645096371175,-0.005190026800051435
-0.007752482551265247,-0.005197219741408484
-0.007836754865908721,-0.005236316633534519
-0.00783449080124899,-0.0052856180886514705
-0.007745385744825926,-0.005264161150646598
-0.007741888307718264,-0.005277195331955386
-0.007790433462083497,-0.005344813718600312
-0.007828754542476416,-0.005362658083696121
-0.007729956386088086,-0.0053385058050990095
-0.007724900420312444,-0.005329925856300881
-0.007804008628247857,-0.005369223788890626
-0.007816493899325403,-0.005372378049248103
-0.007746303174225273,-0.005320569037176999
-0.007723695433538277,-0.0053409187718817894
-0.007810260301118759,-0.00537784374678191
-0.007824901955025906,-0.0053712958788688795
-0.007750912501873723,-0.005334731792284754
-0.007734546860725668,-0.005315316554399119
-0.007809251286577754,-0.00537615365960624
-0.007814378011034483,-0.005374766825142333
-0.007733689680844582,-0.005337445849234753
-0.007732561879453558,-0.005331037543614792
-0.007824808909781586,-0.005377460767605347
-0.0078167073123237,-0.005376241792762
-0.00773894025762429,-0.005320504620896468
-0.007745393199341751,-0.0053309259481781265
-0.00782058454002555,-0.00538679391758855
-0.007830352344561862,-0.005389565049474284
-0.0077465447969229575,-0.005330143175329195
-0.007740855662481506,-0.00533168724687786
-0.007813800827951708,-0.005371737944562295
-0.00782713638858098,-0.00537953486082267
-0.007745086775600203,-0.0053440586444811755
-0.007741346112927921,-0.005331996365800488
-0.007815114034874783,-0.005363567788412218
-0.007830332155031833,-0.0053755611751758504
-0.007754318237093197,-0.005337008425928029
-0.007728295186780143,-0.005321198804975593
-0.007820183510693551,-0.005366973517519579
-0.007827864108258874,-0.00537707252271344
-0.007749910873095205,-0.005332172935461033
-0.007728454130785785,-0.005319381692946266
-0.007827812200776108,-0.005365266731403047
-0.007825885044278367,-0.005373615323089122
-0.007756235244623036,-0.005303066907432331
-0.007737856631786687,-0.00534119808938368
-0.007813568788737393,-0.00540122606053247
-0.007824021386139704,-0.005423571443334396
-0.007753019023853917,-0.005372934452246998
-0.007738565214563273,-0.005377164884349096
-0.00782670635860469,-0.005423994016492558
-0.007832580048436472,-0.005469771231624456
-0.0077489314646794925,-0.005421948264842356
-0.007737444891562287,-0.005399125982448832
-0.00782384464072749,-0.005442378236442936
-0.007835117765267092,-0.005451774963158636
-0.0077430582897947,-0.005424580221471242
-0.00774332743890881,-0.005395475539991055
-0.00781587378282177,-0.005435321783816434
-0.007831162324145033,-0.0054621078088149195
-0.0077504456879678805,-0.005401519754690993
-0.007732649540522953,-0.005379535870492898
-0.007824912875425931,-0.005421780122108914
-0.007823692451688633,-0.005462158891956157
-0.007749077513229012,-0.005408399635396438
-0.007737320421084349,-0.005410138196722504
-0.007825898928998362,-0.005429120379045316
-0.00782578399792898,-0.005445432005190115
-0.007742870191649104,-0.005408155729966942
-0.007744655535645902,-0.00540666402747288
-0.007825156991216484,-0.0054514714835791934
-0.007835154101884172,-0.0054338811493471004
-0.007746271040547827,-0.0054087582074726845
-0.007726132936296436,-0.005398605668665589
-0.007821949552413488,-0.005450409385985779
-0.007837438887218407,-0.0054360618034706015
-0.0077443362453267165,-0.005404735442580983
-0.007742377247863434,-0.005404493597754849
-0.007822895442787855,-0.005459626215421568
-0.007837907269863083,-0.005446534473619003
-0.0077502815893267475,-0.005396152239075242
-0.007740639898225899,-0.005387753195749038
-0.00782148607243371,-0.0054493766389799
-0.007841796648413921,-0.005445421528908139
-0.007755034276719026,-0.00541510135473853
-0.007753727053019224,-0.005400123116739482
-0.007835973195084507,-0.0054498568670958815
-0.007837371175611908,-0.005442576123237358
-0.007751088617202554,-0.005404065074585756
-0.0077418433795604985,-0.00541653247886992
-0.007828443113706934,-0.005441938379345896
-0.007836697168470201,-0.005448137608203383
-0.007755263774342685,-0.005398742602462152
-0.007747906681116474,-0.005387293834724708
-0.007842757129500435,-0.005450974056477459
-0.007835917307863195,-0.005454235634618965
-0.007760515641143825,-0.005406552330701773
-0.007745605435924914,-0.005416070583608189
-0.007822755698899285,-0.005474805024504109
-0.007832193679493709,-0.0054890605797153135
-0.007765653087608033,-0.005443263834915355
-0.007760177170626343,-0.005449810825865682
-0.007824968028392571,-0.0054991795282708054
-0.007833411637400036,-0.005504037253598811
-0.007750278469949742,-0.005454947166717319
-0.0077544405369348495,-0.005451942803638116
-0.007841588021394414,-0.005501650096837764
-0.007836613821731614,-0.005502877565954455
-0.007750822305208731,-0.005455738826551652
-0.007752864640938428,-0.0054483631767431
-0.007823016444897189,-0.00549366342367854
-0.007832050757990032,-0.005502915526386868
-0.007754051084596857,-0.005458278013737758
-0.007749496439960163,-0.0054472039146489055
-0.00783622266836228,-0.005497225159290588
-0.007839382142598255,-0.005507565511616368
-0.007765113626931285,-0.005460525061203137
-0.007745676385827307,-0.0054443362925679336
-0.007832669786621296,-0.0054971600306252715
-0.007836468105835714,-0.005493399599671323
-0.007752099099361433,-0.0054539416978575655
-0.007747423481953392,-0.005428464258999688
-0.007838052728757205,-0.00549652938671957
-0.007837943986736276,-0.0054945755883702785
-0.007754678692024968,-0.005445358546491673
-0.00774957458629215,-0.005450993577623407
-0.007830277615702506,-0.005484389976440616
-0.007833477345019175,-0.005497855454698852
-0.007754077910308195,-0.005456079206946729
-0.007749973642833151,-0.005437581373912757
-0.007832340230801187,-0.005494194018297632
-0.007838806040974523,-0.005490490807054665
-0.007749660215519225,-0.005453715934991027
-0.00774504161397047,-0.0054395624886859955
-0.00782763268127963,-0.005497229248162956
-0.007845852512648986,-0.0055043612908566835
-0.007751722033957818,-0.005438846901194509
-0.007747989356576131,-0.005443849094966396
-0.007829429910922824,-0.005506858711941167
-0.007830983289424161,-0.005488541899183162
-0.007757443286437893,-0.005456050351632015
-0.007759459584727941,-0.005441209620166433
-0.007832310933693904,-0.005495004052415378
-0.007846368669754704,-0.005497922677981634
-0.007766524714964061,-0.005450756633512031
-0.007769044016209527,-0.005442011765843512
-0.007845299664446267,-0.005506358835669888
-0.007868091245821133,-0.005501865999490948
-0.0077998566077180365,-0.005457465822271097
-0.007798563815229747,-0.005444247822508582
-0.00788286918751252,-0.005520513522139168
-0.007915421211643115,-0.005532129609846478
-0.007876106686649629,-0.005467048983690444
-0.007862179607972005,-0.005498849647988434
-0.008037889193258858,-0.0055643990379416345
-0.008086796269992225,-0.0055309165814949445
-0.008056187928742641,-0.005485278907974616
-0.008071055410228182,-0.005483877545404647
-0.008209951982954789,-0.005525685299454834
-0.008265639654862855,-0.00553015997622467
-0.00822629075890214,-0.00548496076196745
-0.008218692638274856,-0.005453219604303069
-0.00835277334764342,-0.005499529514256368
-0.008344627018318413,-0.0054767263565229
-0.008269324557680499,-0.005429623784734542
-0.008252256011776322,-0.0054173957531145015
-0.008346112704777763,-0.005450000112716297
-0.008326113929203946,-0.005423268353292789
-0.008226532444423668,-0.00535687740432784
-0.008195103718072031,-0.00534836729787084
-0.008253777032300891,-0.00535919873971743
-0.008218080045174693,-0.005349180505081827
-0.00811714551733619,-0.005292444647076295
-0.008060726731421764,-0.0052706333551539265
-0.008117802321948126,-0.005307232833635592
-0.008079742357104612,-0.005289807587134636
-0.007962283361292318,-0.005229145008721484
-0.007922319196802042,-0.0052269225771302275
-0.007985219797878886,-0.005259659628058206
-0.00795482119468382,-0.005267128524688403
-0.007847944239464168,-0.00519679189044856
-0.007818909774365378,-0.005192100939816386
-0.007872785473834899,-0.005254861422895684
-0.007869175942911411,-0.005240602741577163
-0.0077847101032472756,-0.005192950932179458
-0.007751873455515998,-0.005197778796116058
-0.007837483099291546,-0.005242805197169776
-0.007832788550719748,-0.005230176104838995
-0.00774713903947685,-0.005204213498669162
-0.007740840754097804,-0.0051791200707128685
-0.007823450454208436,-0.005246518757547108
-0.00781997766650162,-0.005239215115820255
-0.007732679920379004,-0.005198308597809327
-0.007718578667595399,-0.005202593120042299
-0.0078028364273025385,-0.005240517318548217
-0.007799121629029561,-0.005238364818741681
-0.007728669099096929,-0.005205588928655422
-0.00771318412939292,-0.005192917866297725
-0.007789698982328504,-0.0052436245555343925
-0.00779020757037805,-0.005240398180788786
-0.007705301219516782,-0.005197083273793408
-0.007697649577902312,-0.005180396457501016
-0.00777902316565576,-0.00523786313541149
-0.007786716110633298,-0.005236500475438565
-0.0077079598469916655,-0.0051940121545374935
-0.007692348658467261,-0.005187020617970692
-0.007788879386822931,-0.005251913935582799
-0.007788021896079289,-0.005239385383652876
-0.007687768164725819,-0.0051857785281194
-0.0076934275009578595,-0.0051915584604072295
-0.007772707364525108,-0.005241272870272748
-0.007780900889102624,-0.005250808246551011
-0.007689303238380425,-0.005196298029029486
-0.007685416637689852,-0.005204358957575918
-0.007771069008470618,-0.005226209569987192
-0.0077748021441773636,-0.00525379323723081
-0.0076984861157314965,-0.0051915832287026805
-0.007686276513759929,-0.0051903097564226985
-0.007763888650323638,-0.0052572187931995374
-0.0077692666678268844,-0.005255509712114566
-0.007696759645776527,-0.005199070118405429
-0.00768486073543612,-0.00519082626808016
-0.007763984254402684,-0.005252452846336338
-0.007780121632930333,-0.005233607970841827
-0.007679477507044715,-0.005196954209092563
-0.0076967875247442915,-0.005210842330151261
-0.007787251377602492,-0.005257851246085348
-0.007800332076952989,-0.005264468849756922
-0.007716160834771635,-0.005220219966610259
-0.007727433830994204,-0.005229525960241703
-0.00781749729223135,-0.005283900884383568
-0.007806359844574802,-0.005301440162313237
-0.007724871327065214,-0.005235936363247147
-0.0077156728146052685,-0.005238171173417896
-0.007800101874038052,-0.00528446653563659
-0.007800592813931978,-0.005296419922894521
-0.007717468224851263,-0.005258275150220124
-0.0077027522496182265,-0.005240542853643191
-0.007784571964623384,-0.005288355631112019
-0.007783189447192528,-0.005293147305928431
-0.007700466871237475,-0.005252121921606986
-0.007697006170815806,-0.0052356164214712566
-0.007791530926943087,-0.005301096023286388
-0.007790297779381392,-0.005305461235865115
-0.007701080454469405,-0.00526097698621169
-0.0077071181975120525,-0.005252451191169891
-0.00778324102196528,-0.005292524351889401
-0.007789002835859691,-0.005282668353192661
-0.007710893462468066,-0.005254772171027903
-0.007697646602676739,-0.005244240497028063
-0.007778179086695565,-0.005290314229232429
-0.007789490520509069,-0.005289483571703397
-0.007706118093042096,-0.0052556931998513495
-0.007699552958744723,-0.005247647323265895
-0.007764620249985127,-0.0052888052774782285
-0.007791536771317626,-0.005283570131078613
-0.007703756126408697,-0.005250830354663716
-0.007693663571010937,-0.005247450468680945
-0.007774418036762992,-0.005280002875679548
-0.007772582017973517,-0.0053016507422947315
-0.007706389582060514,-0.005261755711582523
-0.007691205985037375,-0.005250475275374021
-0.007762345175665878,-0.00528774763230092
-0.0077707190254067094,-0.005293883807919251
-0.007694046134655407,-0.005244089811579005
-0.007692861430797691,-0.0052520807405455
-0.007776269601265444,-0.005289206000349255
-0.007778986375032763,-0.005299491863447567
-0.007721430661518855,-0.005242608603445189
-0.00773162360105767,-0.005246055555797939
-0.007839657451511852,-0.005296225717823069
-0.007859710864012437,-0.005311711425396496
-0.007804591874057403,-0.0052698033764289965
-0.007793053250152568,-0.005254889116971851
-0.00788976971898897,-0.005310909537396169
-0.007893149136553953,-0.005323801566382058
-0.007810078977211322,-0.0052895302345036125
-0.0078055128237299876,-0.005270928943894716
-0.007878148281137103,-0.005330041442763992
-0.007897282847814215,-0.005312858058999011
-0.00780041437397097,-0.005280740396485219
-0.007783777846458859,-0.005256881568098724
-0.007871603571374937,-0.005328728364521913
-0.007884842612757513,-0.0053241343040578695
-0.007786538248204957,-0.005276565275524212
-0.007779860514198573,-0.0052576336952842775
-0.00786732221311056,-0.0053229195328168295
-0.00787925541537639,-0.005328967214244119
-0.007793953417121531,-0.005287908159223138
-0.0077867565921456525,-0.005268935138502662
-0.00787789975186096,-0.005317781799116042
-0.007874946041972737,-0.0053272361682340655
-0.00778067491719001,-0.005269494598250171
-0.007775908582537349,-0.0052690613726404266
-0.007866243159452781,-0.0053203345033963345
-0.007878856948103042,-0.005335318268344996
-0.007781925596868351,-0.005273994191586374
-0.00777263014232103,-0.0052603892921309426
-0.007864448298545665,-0.0053040644112828895
-0.00786250541485015,-0.005332107867008902
-0.007780939875210021,-0.005269557318056524
-0.007780026954002682,-0.005269585484007013
-0.00785080989771344,-0.005305795317940434
-0.007861838831924775,-0.005324184039851844
-0.007772380381062095,-0.005262466780263109
-0.007784029479442101,-0.005282097660680411
-0.007854696137795355,-0.005317780793740721
-0.007853025341517293,-0.005321040256853852
-0.007778832476985215,-0.005286356251942571
-0.007765066475671782,-0.0052844920851817965
-0.007852324458851192,-0.0053259515750268445
-0.007865692275185767,-0.005315432217635024
-0.007764991302420289,-0.005277010493320169
-0.0077814829437964595,-0.005276023021451935
-0.007856198216553803,-0.005327410058290516
-0.007857329020139192,-0.005320035203090751
-0.007767763625480711,-0.005266839419625591
-0.00776847315433672,-0.005276262596862077
-0.00785836622747744,-0.005315867161733472
-0.007842805405800358,-0.005318052198801706
-0.0077767951777439875,-0.005269785684692331
-0.007761165809782464,-0.005264772973309745
-0.007850884559675565,-0.0053112953183656044
-0.007860548304333324,-0.005314800621679839
-0.007778100097560899,-0.005277132157993027
-0.007754213306017232,-0.005255790178224424
-0.007843304923550478,-0.0053244920988163615
-0.007853412491078645,-0.005316808717189804
-0.007750362462847784,-0.0052735272509630135
-0.007765391105992269,-0.005260565801612507
-0.007836216934349457,-0.005329876631769065
-0.007840251292816796,-0.005322861561722205
-0.007769861564183338,-0.005264150023654334
-0.007751964114510748,-0.005271998441756997
-0.007847066190196024,-0.005314901523971953
-0.00784338490658299,-0.005335691830203123
-0.00776116546269049,-0.005286647923084408
-0.007743989221728322,-0.005276095056388094
-0.007843378739378135,-0.005300107259601001
-0.007838707165522636,-0.005321668834299862
-0.007754172740144888,-0.005275884125138629
-0.007751661551575545,-0.0052699970694591505
-0.007850586476813479,-0.005317434212953282
-0.007843264300582332,-0.005340343327888738
-0.00774735184186376,-0.005275044465141825
-0.007747541713174383,-0.005269024193347352
-0.007834584646218619,-0.0053259207929825325
-0.00783684844285103,-0.005327456508595442
-0.007759004792191814,-0.005288233045867772
-0.007754728779997669,-0.005278501017199239
-0.007833599194697786,-0.005322247771720392
-0.00783043909020938,-0.005319067232725919
-0.007756832909730207,-0.005270627539735704
-0.007741816552778791,-0.005265687360457818
-0.00784103229626598,-0.005312547906963516
-0.007845214193183044,-0.005333955582260772
-0.0077525987963018754,-0.0053019998956709185
-0.0077564124664122975,-0.005269897632887984
-0.007826792391920469,-0.005330401363640561
-0.007831687423780827,-0.005320762128198882
-0.007747495481457061,-0.005298148780815976
-0.00774810000755708,-0.0052759190876050565
-0.00783909552269257,-0.005329604515603545
-0.007844166735577389,-0.005334319121807038
-0.00775982096816222,-0.0052785060421970936
-0.007738753072043493,-0.005285037280951924
-0.007839400873079494,-0.005331799594797236
-0.007840380783300602,-0.005315982208421367
-0.007755550727391149,-0.005290825089120758
-0.007761069769366676,-0.005266042320472454
-0.00784180961164317,-0.005348430451278252
-0.007854010017046373,-0.005358941870569616
-0.007754571988641973,-0.005322423631361492
-0.0077417396064142765,-0.00533024248340039
-0.007840233293658752,-0.005388883886138224
-0.007828740315006858,-0.005428336919288059
-0.0077456001069615334,-0.00537757523157789
-0.00775131937544556,-0.005390055057479469
-0.007825713922098642,-0.005444311883891828
-0.007841133546717453,-0.005453757231498863
-0.007739876713961479,-0.005396478437652566
-0.007733984955542389,-0.005383421389495895
-0.00782099911326357,-0.0054350997767902256
-0.007831874595968546,-0.005457521529638946
-0.007735741644195739,-0.005398832627348113
-0.007732456999022273,-0.005392510978777566
-0.007831153152945518,-0.00543968723094255
-0.007837513833023795,-0.0054369172431700885
-0.0077486169175693675,-0.0054136964447614976
-0.0077423587030534665,-0.005387250221352935
-0.007823971860772182,-0.005442877438501276
-0.007833675111482039,-0.005442077133678058
-0.007752393819498577,-0.005404040215456807
-0.007748924651926744,-0.005397287420252282
-0.007833578267616558,-0.0054395634402298505
-0.007838094211096642,-0.0054536690896624775
-0.0077530463233612115,-0.005398142928796327
-0.0077420909465656905,-0.0054037028413528145
-0.00783471708876306,-0.005451453214652765
-0.007828850746261832,-0.005456028489926373
-0.0077475569317403395,-0.00539886507824372
-0.007750954984386432,-0.005388867416493753
-0.007842919487479647,-0.005443491282584575
-0.007862589295518625,-0.00544595149256897
-0.00776291396545946,-0.005390950567946871
-0.00775310763441742,-0.00541259415741687
-0.007860850581933206,-0.005447916802131197
-0.007859022680936292,-0.005451639180147477
-0.007792469914593213,-0.005388691192886944
-0.007812714598246897,-0.005403337494531192
-0.007948796529278579,-0.005455232640360179
-0.00790480437247912,-0.005487601849405237
-0.007829283773934612,-0.005437267562805295
-0.007935967964862326,-0.005389002280082654
-0.008011912956919146,-0.0054299222346440475
-0.008057817937374364,-0.00542421801311529
-0.008020415929813805,-0.005363313769945859
-0.008114656196371356,-0.005321094913422449
-0.008259418319142045,-0.005357503362636584
-0.008314660181719525,-0.0053556981685250245
-0.008253793484259888,-0.005283722492279661
-0.008286328721122152,-0.005253674097603427
-0.008377166739166289,-0.005273186288420068
-0.008385674792908774,-0.005250607674810357
-0.008277242508296125,-0.005173114388077508
-0.008276747117929611,-0.005152192953883541
-0.008333679773488931,-0.005180663898491079
-0.008328395246410426,-0.005161993048075981
-0.008217747386130948,-0.0050931560841851594
-0.00819036030021021,-0.005066824658608051
-0.008247055345337689,-0.005096078521688433
-0.008231795319263957,-0.005090471998048196
-0.008106811314001799,-0.00501949751168127
-0.008064044103992673,-0.0050164689232321535
-0.00813260021254958,-0.005058982819873522
-0.008105274170252981,-0.005034569721637884
-0.007986611544968882,-0.004975407698258187
-0.00794370624938218,-0.004967517869446235
-0.008012516326021997,-0.005004146797846608
-0.007991530660385507,-0.0049908885612951846
-0.007882386527096757,-0.0049306249975841375
-0.007867172679810838,-0.004907767396869794
-0.007924256330533001,-0.004937954886307751
-0.00791523897950408,-0.004928796169488381
-0.007814394703273131,-0.004853108497695676
-0.007798687687113249,-0.004857205708403489
-0.007881282321735133,-0.004897881622534348
-0.007872006810298447,-0.004895820926810165
-0.007784753432074523,-0.004845854267820675
-0.007787183243460856,-0.004841657009601578
-0.007865279715357549,-0.004910669064873038
-0.007868758443444321,-0.004907455052513201
-0.007772075458605006,-0.004858832564365439
-0.007752316892664701,-0.0048629776158235225
-0.00784929421089957,-0.0049086401480979884
-0.007853900124443326,-0.004916710298044357
-0.007757929812032369,-0.004862670013695433
-0.0077465307758812635,-0.00485329714836577
-0.007843139957911848,-0.004904542452109543
-0.007832673882561716,-0.004903563286125867
-0.00773526352763877,-0.004865663308230141
-0.00774504470313276,-0.0048640472373862485
-0.007827278337921389,-0.004926443855277298
-0.00783278748999923,-0.0049190467658767525
-0.0077386901978135384,-0.0048670671728412015
-0.007731005470083378,-0.004860542222646981
-0.007823229907943806,-0.004910107871567123
-0.007831025740513808,-0.0049144345219161575
-0.007732583110516684,-0.004873722552909645
-0.00772432156362743,-0.004864200599072081
-0.007812224212317067,-0.004930325026935881
-0.007820640362308718,-0.004929341199498975
-0.007720637069932225,-0.004877039046668175
-0.007715697642517209,-0.004876318665751532
-0.007802774371466086,-0.00492006456903092
-0.007803810796929633,-0.004929362284303476
-0.0077153734073228,-0.004872189542072599
-0.007714699469859382,-0.004873208034051363
-0.007809609366857298,-0.004905106932760437
-0.007800075572582262,-0.00493214269185026
-0.007700176343663766,-0.004889018545143612
-0.007710041248321939,-0.004881915845298609
-0.007789629620578946,-0.004920200282179802
-0.007790904423890003,-0.004926472370646341
-0.007709159638663272,-0.004872109571023325
-0.0077096728030779625,-0.004869160779650555
-0.007791156957021784,-0.004930642660044435
-0.0077888375453039095,-0.004923822142590164
-0.007705127241969728,-0.004873379196180171
-0.0077039878829863045,-0.004871700706958777
-0.00778423942184703,-0.004935280437780956
-0.007786905064550767,-0.004918991344505907
-0.007693145127698215,-0.004882252865442812
-0.007689334414341624,-0.004870102306279466
-0.0077859616030839796,-0.004928491891616611
-0.007796896204924049,-0.0049348398101636565
-0.007696819913644855,-0.004893082959250045
-0.007699907676367553,-0.004878700364279386
-0.00778332539436102,-0.0049344061231119726
-0.007779467329377973,-0.004919556670115313
-0.007689796360476473,-0.004877826607630602
-0.007701048498229881,-0.004887795539905474
-0.007786604322189291,-0.004926785722033768
-0.007790750030371512,-0.00491981833187419
-0.007695401727339679,-0.004879961273455423
-0.00769310980629837,-0.004881804114878054
-0.0077845821583631,-0.0049289577209237646
-0.007787673403266117,-0.004930627738291604
-0.007706098382760623,-0.004893238792661001
-0.0076934398058034455,-0.004875937283414169
-0.0077851411706374675,-0.0049337516236161744
-0.007784650465812799,-0.004942453496684333
-0.007695764479126067,-0.004878684118961518
-0.0076845646348977425,-0.004886657308198249
-0.00778184169768137,-0.00492335889177841
-0.007773382777399235,-0.004920642016765757
-0.007664363588362109,-0.00492403874102537
-0.00764908900615912,-0.004905729757864973
-0.007729228890195775,-0.004975555953816286
-0.007719735129486935,-0.004985550309507697
-0.007617725663013562,-0.004931834977346519
-0.007606889631317148,-0.004946906545254748
-0.007686048260489492,-0.005007096114088505
-0.007698150552682983,-0.005014993093888643
-0.007603448957807771,-0.004961089308725821
-0.0075987479971307784,-0.004949916189835994
-0.007709814617216316,-0.005011601107903005
